site_id,city_id,province_id,site_accum,city_accum,province_accum,lat,lon
26706,365,26,231,2244,158158,33.404,46.92
5695,369,26,925,7603,158158,33.568,46.775
5740,363,26,2107,80039,158158,33.645,46.384
28177,363,26,31,80039,158158,33.569,45.967
18107,363,26,501,80039,158158,33.65,46.416
18085,363,26,1595,80039,158158,33.564,46.427
18105,363,26,814,80039,158158,33.646,46.431
22275,370,26,352,5239,158158,33.443,46.526
19762,363,26,2026,80039,158158,33.606,46.393
28599,368,26,39,2921,158158,33.087,47.015
22301,364,26,2180,17248,158158,33.817,46.318
26728,371,26,731,26525,158158,33.103,46.129
21661,365,26,427,2244,158158,33.305,47.038
26348,365,26,118,2244,158158,33.43,46.849
18012,371,26,491,26525,158158,33.077,46.534
24523,363,26,993,80039,158158,33.643,46.437
5843,364,26,1954,17248,158158,33.871,46.244
18028,370,26,174,5239,158158,33.304,46.641
21680,369,26,227,7603,158158,33.572,46.719
26986,370,26,33,5239,158158,33.381,46.724
18102,363,26,801,80039,158158,33.641,46.398
5787,364,26,1005,17248,158158,33.76,46.363
18100,363,26,584,80039,158158,33.633,46.384
23731,360,25,73,838,2511,33.999,45.954
19768,363,26,299,80039,158158,33.646,46.423
18015,371,26,1561,26525,158158,33.119,46.053
22295,363,26,872,80039,158158,33.718,46.346
14903,363,26,5,80039,158158,33.631,46.415
24150,365,26,408,2244,158158,33.344,46.993
25219,369,26,87,7603,158158,33.46,46.914
28749,363,26,1,80039,158158,33.716,45.906
5763,366,26,1040,16339,158158,33.699,46.659
14972,360,25,132,838,2511,33.941,46.474
20822,371,26,789,26525,158158,33.122,46.052
5761,363,26,2506,80039,158158,33.694,46.298
21699,360,25,158,838,2511,33.897,46.547
25588,366,26,274,16339,158158,33.755,46.583
28704,369,26,143,7603,158158,33.517,46.855
24527,363,26,76,80039,158158,33.824,45.958
26446,365,26,412,2244,158158,33.359,46.953
5701,363,26,3556,80039,158158,33.59,46.376
5790,366,26,1475,16339,158158,33.766,46.564
5818,348,25,686,1248,2511,33.828,46.653
5485,371,26,1855,26525,158158,33.122,46.168
18099,363,26,483,80039,158158,33.632,46.416
5817,364,26,1355,17248,158158,33.825,46.309
14918,363,26,106,80039,158158,33.665,46.094
14941,357,25,186,425,2511,33.807,45.621
23725,348,25,562,1248,2511,33.818,46.721
26238,363,26,134,80039,158158,33.631,46.395
26988,366,26,124,16339,158158,33.753,46.784
19731,371,26,2749,26525,158158,33.417,46.263
19780,366,26,1179,16339,158158,33.875,46.43
5890,364,26,805,17248,158158,33.929,46.182
26312,364,26,356,17248,158158,33.95,46.141
5694,363,26,544,80039,158158,33.567,46.484
18076,363,26,613,80039,158158,33.521,46.482
29251,370,26,54,5239,158158,33.268,46.634
