site_id,city_id,province_id,site_accum,city_accum,province_accum,lat,lon
26706,365,26,350,3023,131507,33.404,46.92
5695,369,26,885,7284,131507,33.568,46.775
5740,363,26,1834,63920,131507,33.645,46.384
28177,363,26,34,63920,131507,33.569,45.967
18107,363,26,443,63920,131507,33.65,46.416
18085,363,26,625,63920,131507,33.564,46.427
18105,363,26,788,63920,131507,33.646,46.431
22275,370,26,456,5684,131507,33.443,46.526
19762,363,26,790,63920,131507,33.606,46.393
28599,368,26,50,2996,131507,33.087,47.015
22301,364,26,1441,14263,131507,33.817,46.318
26728,371,26,536,19986,131507,33.103,46.129
21661,365,26,439,3023,131507,33.305,47.038
26348,365,26,310,3023,131507,33.43,46.849
18012,371,26,253,19986,131507,33.077,46.534
24523,363,26,662,63920,131507,33.643,46.437
5843,364,26,1752,14263,131507,33.871,46.244
18028,370,26,315,5684,131507,33.304,46.641
21680,369,26,227,7284,131507,33.572,46.719
26986,370,26,34,5684,131507,33.381,46.724
18102,363,26,647,63920,131507,33.641,46.398
5787,364,26,874,14263,131507,33.76,46.363
18100,363,26,542,63920,131507,33.633,46.384
23731,360,25,86,920,3623,33.999,45.954
19768,363,26,256,63920,131507,33.646,46.423
18015,371,26,841,19986,131507,33.119,46.053
22295,363,26,682,63920,131507,33.718,46.346
24150,365,26,376,3023,131507,33.344,46.993
25219,369,26,109,7284,131507,33.46,46.914
28749,363,26,23,63920,131507,33.716,45.906
5763,366,26,1107,14351,131507,33.699,46.659
14972,360,25,88,920,3623,33.941,46.474
20822,371,26,447,19986,131507,33.122,46.052
5761,363,26,2063,63920,131507,33.694,46.298
21699,360,25,189,920,3623,33.897,46.547
25588,366,26,186,14351,131507,33.755,46.583
28704,369,26,207,7284,131507,33.517,46.855
24527,363,26,84,63920,131507,33.824,45.958
26446,365,26,836,3023,131507,33.359,46.953
5701,363,26,2442,63920,131507,33.59,46.376
5790,366,26,1211,14351,131507,33.766,46.564
5818,348,25,1439,2324,3623,33.828,46.653
5485,371,26,1100,19986,131507,33.122,46.168
18099,363,26,690,63920,131507,33.632,46.416
5817,364,26,1257,14263,131507,33.825,46.309
14918,363,26,155,63920,131507,33.665,46.094
14941,357,25,122,379,3623,33.807,45.621
23725,348,25,885,2324,3623,33.818,46.721
26238,363,26,143,63920,131507,33.631,46.395
26988,366,26,211,14351,131507,33.753,46.784
19731,371,26,2260,19986,131507,33.417,46.263
19780,366,26,1181,14351,131507,33.875,46.43
5890,364,26,772,14263,131507,33.929,46.182
26312,364,26,659,14263,131507,33.95,46.141
5694,363,26,475,63920,131507,33.567,46.484
18076,363,26,764,63920,131507,33.521,46.482
29251,370,26,63,5684,131507,33.268,46.634
5735,363,26,1054,63920,131507,33.64,46.414
24980,363,26,527,63920,131507,33.528,46.497
14942,364,26,1220,14263,131507,33.822,46.248
20844,363,26,396,63920,131507,33.442,46.787
27197,366,26,148,14351,131507,33.831,46.483
5751,363,26,259,63920,131507,33.665,46.389
25425,371,26,493,19986,131507,33.091,46.486
26275,368,26,53,2996,131507,33.106,46.802
5728,363,26,314,63920,131507,33.635,46.399
19772,363,26,106,63920,131507,33.707,46.229
26100,368,26,149,2996,131507,32.86,46.875
28770,370,26,34,5684,131507,33.243,46.436
5727,363,26,1006,63920,131507,33.634,46.409
14777,368,26,1,2996,131507,33.066,46.899
14938,366,26,1407,14351,131507,33.77,46.572
19764,363,26,1400,63920,131507,33.621,46.397
23957,363,26,297,63920,131507,33.638,46.426
18094,369,26,416,7284,131507,33.607,46.744
5737,363,26,453,63920,131507,33.642,46.428
25730,363,26,689,63920,131507,33.523,46.569
5715,363,26,655,63920,131507,33.621,46.378
23155,360,25,557,920,3623,33.959,46.262
5741,363,26,908,63920,131507,33.645,46.413
23718,363,26,895,63920,131507,33.584,46.396
26985,368,26,191,2996,131507,33.004,46.94
28393,363,26,331,63920,131507,33.622,46.498
22279,371,26,568,19986,131507,33.508,46.407
5561,370,26,1117,5684,131507,33.386,46.601
20859,363,26,748,63920,131507,33.616,46.388
5556,370,26,931,5684,131507,33.381,46.597
19766,363,26,535,63920,131507,33.638,46.44
5722,363,26,675,63920,131507,33.63,46.424
5603,371,26,1092,19986,131507,33.455,46.215
27886,363,26,64,63920,131507,33.667,45.993
5481,371,26,856,19986,131507,33.115,46.163
14792,370,26,538,5684,131507,33.204,46.518
14900,363,26,884,63920,131507,33.627,46.356
14726,368,26,314,2996,131507,32.818,46.962
14901,363,26,905,63920,131507,33.628,46.39
5788,366,26,248,14351,131507,33.763,46.571
22289,363,26,593,63920,131507,33.636,46.415
5816,364,26,1249,14263,131507,33.824,46.314
23147,363,26,505,63920,131507,33.625,46.372
5717,363,26,1190,63920,131507,33.625,46.411
5898,364,26,574,14263,131507,33.941,46.287
19777,364,26,1267,14263,131507,33.834,46.299
22297,366,26,3211,14351,131507,33.731,46.672
14821,370,26,626,5684,131507,33.397,46.596
23947,368,26,591,2996,131507,33.229,46.917
26276,368,26,393,2996,131507,33.185,46.964
19725,365,26,621,3023,131507,33.308,47.03
5725,363,26,1569,63920,131507,33.632,46.436
21662,371,26,2302,19986,131507,33.31,46.253
5796,366,26,726,14351,131507,33.774,46.551
25502,369,26,312,7284,131507,33.643,46.674
14907,363,26,504,63920,131507,33.633,46.419
27235,369,26,365,7284,131507,33.459,46.957
23146,363,26,563,63920,131507,33.624,46.402
18098,363,26,1158,63920,131507,33.632,46.406
19783,357,25,153,379,3623,33.885,45.639
22291,363,26,527,63920,131507,33.654,46.421
20873,363,26,182,63920,131507,33.75,45.968
22288,363,26,602,63920,131507,33.63,46.395
28529,366,26,534,14351,131507,33.961,46.363
14908,363,26,848,63920,131507,33.636,46.393
22742,370,26,171,5684,131507,33.216,46.403
20862,363,26,1308,63920,131507,33.627,46.418
25731,363,26,649,63920,131507,33.635,46.436
24156,363,26,1647,63920,131507,33.506,46.538
14916,366,26,1230,14351,131507,33.664,46.854
22281,371,26,223,19986,131507,33.557,46.216
5773,369,26,2815,7284,131507,33.728,46.5
14886,369,26,724,7284,131507,33.565,46.814
14805,370,26,115,5684,131507,33.305,46.847
20889,366,26,415,14351,131507,33.924,46.358
28985,371,26,2,19986,131507,33.439,46.083
18063,371,26,1504,19986,131507,33.47,46.187
20826,371,26,518,19986,131507,33.161,46.354
5484,371,26,1328,19986,131507,33.122,46.16
5739,363,26,1053,63920,131507,33.644,46.407
14781,371,26,1039,19986,131507,33.095,46.284
14910,363,26,1321,63920,131507,33.64,46.387
19774,366,26,20,14351,131507,33.772,46.559
5587,370,26,652,5684,131507,33.43,46.466
5729,363,26,1080,63920,131507,33.635,46.432
5821,364,26,1596,14263,131507,33.833,46.304
14924,369,26,879,7284,131507,33.698,46.552
19714,371,26,1901,19986,131507,33.118,46.071
14795,370,26,315,5684,131507,33.253,46.543
