site_id,city_id,province_id,site_accum,city_accum,province_accum,lat,lon
26706,365,26,185,1995,120870,33.404,46.92
5695,369,26,784,4776,120870,33.568,46.775
5740,363,26,2359,77077,120870,33.645,46.384
28177,363,26,40,77077,120870,33.569,45.967
18107,363,26,614,77077,120870,33.65,46.416
18085,363,26,485,77077,120870,33.564,46.427
18105,363,26,1127,77077,120870,33.646,46.431
22275,370,26,96,4290,120870,33.443,46.526
19762,363,26,698,77077,120870,33.606,46.393
28599,368,26,34,2035,120870,33.087,47.015
22301,364,26,1526,14291,120870,33.817,46.318
26728,371,26,123,7241,120870,33.103,46.129
21661,365,26,353,1995,120870,33.305,47.038
26348,365,26,73,1995,120870,33.43,46.849
18012,371,26,134,7241,120870,33.077,46.534
24523,363,26,960,77077,120870,33.643,46.437
5843,364,26,1004,14291,120870,33.871,46.244
18028,370,26,95,4290,120870,33.304,46.641
21680,369,26,216,4776,120870,33.572,46.719
26986,370,26,35,4290,120870,33.381,46.724
18102,363,26,1054,77077,120870,33.641,46.398
5787,364,26,477,14291,120870,33.76,46.363
18100,363,26,712,77077,120870,33.633,46.384
23731,360,25,99,726,1838,33.999,45.954
19768,363,26,394,77077,120870,33.646,46.423
18015,371,26,134,7241,120870,33.119,46.053
22295,363,26,428,77077,120870,33.718,46.346
24150,365,26,376,1995,120870,33.344,46.993
25219,369,26,79,4776,120870,33.46,46.914
28749,363,26,9,77077,120870,33.716,45.906
5763,366,26,703,9165,120870,33.699,46.659
14972,360,25,162,726,1838,33.941,46.474
20822,371,26,170,7241,120870,33.122,46.052
5761,363,26,1802,77077,120870,33.694,46.298
21699,360,25,133,726,1838,33.897,46.547
25588,366,26,203,9165,120870,33.755,46.583
28704,369,26,132,4776,120870,33.517,46.855
24527,363,26,44,77077,120870,33.824,45.958
26446,365,26,390,1995,120870,33.359,46.953
5701,363,26,2313,77077,120870,33.59,46.376
5790,366,26,1219,9165,120870,33.766,46.564
5818,348,25,374,536,1838,33.828,46.653
5485,371,26,620,7241,120870,33.122,46.168
18099,363,26,548,77077,120870,33.632,46.416
5817,364,26,1568,14291,120870,33.825,46.309
14918,363,26,81,77077,120870,33.665,46.094
14941,357,25,293,576,1838,33.807,45.621
23474,364,26,195,14291,120870,33.981,46.048
23725,348,25,162,536,1838,33.818,46.721
26238,363,26,209,77077,120870,33.631,46.395
26988,366,26,123,9165,120870,33.753,46.784
19731,371,26,411,7241,120870,33.417,46.263
19780,366,26,855,9165,120870,33.875,46.43
5890,364,26,620,14291,120870,33.929,46.182
26312,364,26,150,14291,120870,33.95,46.141
5694,363,26,422,77077,120870,33.567,46.484
18076,363,26,316,77077,120870,33.521,46.482
29251,370,26,31,4290,120870,33.268,46.634
5735,363,26,1351,77077,120870,33.64,46.414
24980,363,26,302,77077,120870,33.528,46.497
14942,364,26,872,14291,120870,33.822,46.248
20844,363,26,272,77077,120870,33.442,46.787
27197,366,26,101,9165,120870,33.831,46.483
5751,363,26,376,77077,120870,33.665,46.389
25425,371,26,399,7241,120870,33.091,46.486
26275,368,26,32,2035,120870,33.106,46.802
5728,363,26,576,77077,120870,33.635,46.399
19772,363,26,256,77077,120870,33.707,46.229
26100,368,26,40,2035,120870,32.86,46.875
28770,370,26,10,4290,120870,33.243,46.436
5727,363,26,1649,77077,120870,33.634,46.409
14777,368,26,326,2035,120870,33.066,46.899
14938,366,26,1137,9165,120870,33.77,46.572
19764,363,26,2971,77077,120870,33.621,46.397
23957,363,26,1011,77077,120870,33.638,46.426
18094,369,26,299,4776,120870,33.607,46.744
5737,363,26,733,77077,120870,33.642,46.428
25730,363,26,959,77077,120870,33.523,46.569
5715,363,26,781,77077,120870,33.621,46.378
23155,360,25,332,726,1838,33.959,46.262
5741,363,26,1540,77077,120870,33.645,46.413
23718,363,26,483,77077,120870,33.584,46.396
26985,368,26,84,2035,120870,33.004,46.94
28393,363,26,15,77077,120870,33.622,46.498
22279,371,26,154,7241,120870,33.508,46.407
5561,370,26,1283,4290,120870,33.386,46.601
20859,363,26,846,77077,120870,33.616,46.388
5556,370,26,947,4290,120870,33.381,46.597
19766,363,26,718,77077,120870,33.638,46.44
5722,363,26,1046,77077,120870,33.63,46.424
5603,371,26,180,7241,120870,33.455,46.215
27886,363,26,53,77077,120870,33.667,45.993
5481,371,26,639,7241,120870,33.115,46.163
14792,370,26,230,4290,120870,33.204,46.518
14900,363,26,1033,77077,120870,33.627,46.356
14726,368,26,152,2035,120870,32.818,46.962
14901,363,26,1470,77077,120870,33.628,46.39
5788,366,26,411,9165,120870,33.763,46.571
22289,363,26,909,77077,120870,33.636,46.415
5816,364,26,1744,14291,120870,33.824,46.314
23147,363,26,696,77077,120870,33.625,46.372
5717,363,26,1713,77077,120870,33.625,46.411
5898,364,26,400,14291,120870,33.941,46.287
19777,364,26,1198,14291,120870,33.834,46.299
22297,366,26,546,9165,120870,33.731,46.672
14821,370,26,610,4290,120870,33.397,46.596
23947,368,26,449,2035,120870,33.229,46.917
26276,368,26,180,2035,120870,33.185,46.964
19725,365,26,583,1995,120870,33.308,47.03
5725,363,26,922,77077,120870,33.632,46.436
21662,371,26,245,7241,120870,33.31,46.253
5796,366,26,454,9165,120870,33.774,46.551
22294,369,26,611,4776,120870,33.697,46.522
25502,369,26,255,4776,120870,33.643,46.674
14907,363,26,637,77077,120870,33.633,46.419
27235,369,26,153,4776,120870,33.459,46.957
23146,363,26,1274,77077,120870,33.624,46.402
18098,363,26,1854,77077,120870,33.632,46.406
19783,357,25,165,576,1838,33.885,45.639
22291,363,26,681,77077,120870,33.654,46.421
20873,363,26,123,77077,120870,33.75,45.968
22288,363,26,1448,77077,120870,33.63,46.395
28529,366,26,419,9165,120870,33.961,46.363
14908,363,26,1389,77077,120870,33.636,46.393
22742,370,26,85,4290,120870,33.216,46.403
20862,363,26,1485,77077,120870,33.627,46.418
25731,363,26,1087,77077,120870,33.635,46.436
24156,363,26,2027,77077,120870,33.506,46.538
14916,366,26,596,9165,120870,33.664,46.854
22281,371,26,74,7241,120870,33.557,46.216
5773,369,26,1227,4776,120870,33.728,46.5
14886,369,26,673,4776,120870,33.565,46.814
14805,370,26,42,4290,120870,33.305,46.847
