site_id,city_id,province_id,site_accum,city_accum,province_accum,lat,lon
26706,365,26,35,291,18306,33.404,46.92
5695,369,26,116,631,18306,33.568,46.775
5740,363,26,323,10742,18306,33.645,46.384
28177,363,26,4,10742,18306,33.569,45.967
18107,363,26,120,10742,18306,33.65,46.416
18085,363,26,87,10742,18306,33.564,46.427
18105,363,26,184,10742,18306,33.646,46.431
22275,370,26,15,662,18306,33.443,46.526
19762,363,26,81,10742,18306,33.606,46.393
28599,368,26,4,409,18306,33.087,47.015
22301,364,26,249,1921,18306,33.817,46.318
26728,371,26,38,2249,18306,33.103,46.129
21661,365,26,45,291,18306,33.305,47.038
26348,365,26,14,291,18306,33.43,46.849
18012,371,26,49,2249,18306,33.077,46.534
24523,363,26,106,10742,18306,33.643,46.437
5843,364,26,122,1921,18306,33.871,46.244
18028,370,26,30,662,18306,33.304,46.641
21680,369,26,36,631,18306,33.572,46.719
26986,370,26,12,662,18306,33.381,46.724
18102,363,26,116,10742,18306,33.641,46.398
5787,364,26,83,1921,18306,33.76,46.363
18100,363,26,122,10742,18306,33.633,46.384
23731,360,25,20,128,431,33.999,45.954
19768,363,26,43,10742,18306,33.646,46.423
18015,371,26,65,2249,18306,33.119,46.053
22295,363,26,83,10742,18306,33.718,46.346
24150,365,26,86,291,18306,33.344,46.993
25219,369,26,15,631,18306,33.46,46.914
28749,363,26,1,10742,18306,33.716,45.906
5763,366,26,123,1401,18306,33.699,46.659
14972,360,25,19,128,431,33.941,46.474
20822,371,26,76,2249,18306,33.122,46.052
5761,363,26,296,10742,18306,33.694,46.298
21699,360,25,37,128,431,33.897,46.547
25588,366,26,24,1401,18306,33.755,46.583
28704,369,26,22,631,18306,33.517,46.855
24527,363,26,17,10742,18306,33.824,45.958
26446,365,26,59,291,18306,33.359,46.953
5701,363,26,623,10742,18306,33.59,46.376
5790,366,26,84,1401,18306,33.766,46.564
5818,348,25,112,155,431,33.828,46.653
5485,371,26,132,2249,18306,33.122,46.168
18099,363,26,75,10742,18306,33.632,46.416
5817,364,26,147,1921,18306,33.825,46.309
14918,363,26,28,10742,18306,33.665,46.094
14941,357,25,28,148,431,33.807,45.621
23474,364,26,69,1921,18306,33.981,46.048
23725,348,25,43,155,431,33.818,46.721
26238,363,26,29,10742,18306,33.631,46.395
26988,366,26,10,1401,18306,33.753,46.784
19731,371,26,156,2249,18306,33.417,46.263
19780,366,26,169,1401,18306,33.875,46.43
5890,364,26,78,1921,18306,33.929,46.182
26312,364,26,51,1921,18306,33.95,46.141
5694,363,26,55,10742,18306,33.567,46.484
18076,363,26,42,10742,18306,33.521,46.482
29251,370,26,10,662,18306,33.268,46.634
5735,363,26,178,10742,18306,33.64,46.414
24980,363,26,59,10742,18306,33.528,46.497
14942,364,26,108,1921,18306,33.822,46.248
20844,363,26,35,10742,18306,33.442,46.787
27197,366,26,17,1401,18306,33.831,46.483
5751,363,26,61,10742,18306,33.665,46.389
25425,371,26,35,2249,18306,33.091,46.486
26275,368,26,8,409,18306,33.106,46.802
5728,363,26,110,10742,18306,33.635,46.399
19772,363,26,15,10742,18306,33.707,46.229
26100,368,26,13,409,18306,32.86,46.875
28770,370,26,3,662,18306,33.243,46.436
5727,363,26,81,10742,18306,33.634,46.409
14777,368,26,50,409,18306,33.066,46.899
14938,366,26,135,1401,18306,33.77,46.572
19764,363,26,237,10742,18306,33.621,46.397
23957,363,26,77,10742,18306,33.638,46.426
18094,369,26,78,631,18306,33.607,46.744
5737,363,26,96,10742,18306,33.642,46.428
25730,363,26,42,10742,18306,33.523,46.569
5715,363,26,138,10742,18306,33.621,46.378
23155,360,25,52,128,431,33.959,46.262
5741,363,26,186,10742,18306,33.645,46.413
23718,363,26,107,10742,18306,33.584,46.396
26985,368,26,22,409,18306,33.004,46.94
28393,363,26,3,10742,18306,33.622,46.498
22279,371,26,13,2249,18306,33.508,46.407
5561,370,26,145,662,18306,33.386,46.601
20859,363,26,116,10742,18306,33.616,46.388
5556,370,26,140,662,18306,33.381,46.597
19766,363,26,90,10742,18306,33.638,46.44
5722,363,26,129,10742,18306,33.63,46.424
5603,371,26,131,2249,18306,33.455,46.215
27886,363,26,33,10742,18306,33.667,45.993
5481,371,26,135,2249,18306,33.115,46.163
14792,370,26,85,662,18306,33.204,46.518
14900,363,26,182,10742,18306,33.627,46.356
14726,368,26,39,409,18306,32.818,46.962
14901,363,26,273,10742,18306,33.628,46.39
5788,366,26,31,1401,18306,33.763,46.571
22289,363,26,91,10742,18306,33.636,46.415
5816,364,26,188,1921,18306,33.824,46.314
23147,363,26,92,10742,18306,33.625,46.372
5717,363,26,168,10742,18306,33.625,46.411
5898,364,26,110,1921,18306,33.941,46.287
19777,364,26,198,1921,18306,33.834,46.299
22297,366,26,202,1401,18306,33.731,46.672
14821,370,26,43,662,18306,33.397,46.596
23947,368,26,104,409,18306,33.229,46.917
26276,368,26,49,409,18306,33.185,46.964
19725,365,26,47,291,18306,33.308,47.03
5725,363,26,235,10742,18306,33.632,46.436
21662,371,26,211,2249,18306,33.31,46.253
5796,366,26,68,1401,18306,33.774,46.551
22294,369,26,61,631,18306,33.697,46.522
25502,369,26,18,631,18306,33.643,46.674
14907,363,26,101,10742,18306,33.633,46.419
27235,369,26,26,631,18306,33.459,46.957
23146,363,26,255,10742,18306,33.624,46.402
18098,363,26,230,10742,18306,33.632,46.406
19783,357,25,70,148,431,33.885,45.639
22291,363,26,94,10742,18306,33.654,46.421
20873,363,26,11,10742,18306,33.75,45.968
22288,363,26,501,10742,18306,33.63,46.395
28529,366,26,87,1401,18306,33.961,46.363
14908,363,26,216,10742,18306,33.636,46.393
22742,370,26,28,662,18306,33.216,46.403
20862,363,26,154,10742,18306,33.627,46.418
25731,363,26,141,10742,18306,33.635,46.436
24156,363,26,158,10742,18306,33.506,46.538
14916,366,26,85,1401,18306,33.664,46.854
22281,371,26,22,2249,18306,33.557,46.216
5773,369,26,106,631,18306,33.728,46.5
14886,369,26,112,631,18306,33.565,46.814
14805,370,26,26,662,18306,33.305,46.847
20889,366,26,92,1401,18306,33.924,46.358
18063,371,26,182,2249,18306,33.47,46.187
20826,371,26,129,2249,18306,33.161,46.354
5484,371,26,221,2249,18306,33.122,46.16
5739,363,26,174,10742,18306,33.644,46.407
14781,371,26,180,2249,18306,33.095,46.284
14910,363,26,238,10742,18306,33.64,46.387
19774,366,26,110,1401,18306,33.772,46.559
5587,370,26,57,662,18306,33.43,46.466
5729,363,26,189,10742,18306,33.635,46.432
5821,364,26,277,1921,18306,33.833,46.304
14924,369,26,25,631,18306,33.698,46.552
19714,371,26,137,2249,18306,33.118,46.071
14795,370,26,33,662,18306,33.253,46.543
26180,363,26,15,10742,18306,33.462,46.741
5719,363,26,141,10742,18306,33.629,46.433
26595,369,26,16,631,18306,33.653,46.619
5732,363,26,309,10742,18306,33.637,46.509
18122,363,26,190,10742,18306,33.717,46.289
20860,363,26,185,10742,18306,33.616,46.403
5726,363,26,240,10742,18306,33.633,46.379
14902,363,26,138,10742,18306,33.631,46.411
14911,363,26,56,10742,18306,33.642,46.402
20865,363,26,133,10742,18306,33.644,46.444
22299,363,26,8,10742,18306,33.775,46.159
24370,366,26,80,1401,18306,33.682,46.76
5820,364,26,169,1921,18306,33.831,46.311
5734,363,26,193,10742,18306,33.639,46.421
5746,363,26,55,10742,18306,33.655,46.379
25841,370,26,4,662,18306,33.258,46.7
18005,368,26,82,409,18306,33.009,46.887
18104,363,26,163,10742,18306,33.645,46.392
25429,371,26,156,2249,18306,33.58,46.266
22290,363,26,77,10742,18306,33.636,46.424
18101,363,26,110,10742,18306,33.638,46.405
24698,363,26,131,10742,18306,33.643,46.421
25500,371,26,37,2249,18306,33.465,46.194
26234,368,26,38,409,18306,32.874,46.817
20864,363,26,127,10742,18306,33.639,46.433
18097,363,26,177,10742,18306,33.627,46.429
5721,363,26,3,10742,18306,33.63,46.4
20855,371,26,144,2249,18306,33.537,46.3
5831,364,26,72,1921,18306,33.853,46.27
19775,357,25,50,148,431,33.784,45.642
5582,365,26,5,291,18306,33.423,46.9
5809,366,26,84,1401,18306,33.805,46.506
23467,363,26,209,10742,18306,33.589,46.309
26731,370,26,31,662,18306,33.372,46.496
20866,363,26,184,10742,18306,33.645,46.417
24160,363,26,167,10742,18306,33.628,46.382
