site_id,city_id,province_id,site_accum,city_accum,province_accum,lat,lon
26706,365,26,243,1978,128942,33.404,46.92
5695,369,26,666,5346,128942,33.568,46.775
5740,363,26,2364,71885,128942,33.645,46.384
28177,363,26,66,71885,128942,33.569,45.967
18107,363,26,548,71885,128942,33.65,46.416
18085,363,26,423,71885,128942,33.564,46.427
18105,363,26,1177,71885,128942,33.646,46.431
22275,370,26,308,4655,128942,33.443,46.526
19762,363,26,661,71885,128942,33.606,46.393
28599,368,26,16,2505,128942,33.087,47.015
25725,371,26,4,18501,128942,32.692,46.168
22301,364,26,1446,12988,128942,33.817,46.318
26728,371,26,1691,18501,128942,33.103,46.129
21661,365,26,414,1978,128942,33.305,47.038
26348,365,26,143,1978,128942,33.43,46.849
18012,371,26,187,18501,128942,33.077,46.534
24523,363,26,1149,71885,128942,33.643,46.437
5843,364,26,1144,12988,128942,33.871,46.244
18028,370,26,176,4655,128942,33.304,46.641
21680,369,26,161,5346,128942,33.572,46.719
26986,370,26,21,4655,128942,33.381,46.724
18102,363,26,979,71885,128942,33.641,46.398
5787,364,26,604,12988,128942,33.76,46.363
18100,363,26,777,71885,128942,33.633,46.384
23731,360,25,131,759,3495,33.999,45.954
19768,363,26,326,71885,128942,33.646,46.423
18015,371,26,1213,18501,128942,33.119,46.053
22295,363,26,414,71885,128942,33.718,46.346
14903,363,26,3,71885,128942,33.631,46.415
24150,365,26,283,1978,128942,33.344,46.993
25219,369,26,90,5346,128942,33.46,46.914
28749,363,26,12,71885,128942,33.716,45.906
5763,366,26,676,11084,128942,33.699,46.659
14972,360,25,133,759,3495,33.941,46.474
20822,371,26,660,18501,128942,33.122,46.052
5761,363,26,2167,71885,128942,33.694,46.298
21699,360,25,74,759,3495,33.897,46.547
25588,366,26,197,11084,128942,33.755,46.583
28704,369,26,140,5346,128942,33.517,46.855
24527,363,26,51,71885,128942,33.824,45.958
26446,365,26,373,1978,128942,33.359,46.953
5701,363,26,2434,71885,128942,33.59,46.376
5790,366,26,982,11084,128942,33.766,46.564
5818,348,25,1148,1990,3495,33.828,46.653
5485,371,26,1129,18501,128942,33.122,46.168
18099,363,26,581,71885,128942,33.632,46.416
5817,364,26,1404,12988,128942,33.825,46.309
14918,363,26,86,71885,128942,33.665,46.094
14941,357,25,378,746,3495,33.807,45.621
23725,348,25,842,1990,3495,33.818,46.721
26238,363,26,153,71885,128942,33.631,46.395
26988,366,26,115,11084,128942,33.753,46.784
19731,371,26,1281,18501,128942,33.417,46.263
19780,366,26,847,11084,128942,33.875,46.43
5890,364,26,599,12988,128942,33.929,46.182
26312,364,26,200,12988,128942,33.95,46.141
