site_id,city_id,province_id,site_accum,city_accum,province_accum,lat,lon
26706,365,26,170,1059,66826,33.404,46.92
5695,369,26,458,2967,66826,33.568,46.775
5740,363,26,444,25690,66826,33.645,46.384
28177,363,26,54,25690,66826,33.569,45.967
18107,363,26,153,25690,66826,33.65,46.416
18085,363,26,356,25690,66826,33.564,46.427
18105,363,26,255,25690,66826,33.646,46.431
22275,370,26,147,1955,66826,33.443,46.526
19762,363,26,324,25690,66826,33.606,46.393
28599,368,26,15,1711,66826,33.087,47.015
25725,371,26,5,23355,66826,32.692,46.168
22301,364,26,331,3615,66826,33.817,46.318
26728,371,26,1351,23355,66826,33.103,46.129
21661,365,26,194,1059,66826,33.305,47.038
26348,365,26,80,1059,66826,33.43,46.849
18012,371,26,521,23355,66826,33.077,46.534
24523,363,26,252,25690,66826,33.643,46.437
5843,364,26,467,3615,66826,33.871,46.244
18028,370,26,86,1955,66826,33.304,46.641
21680,369,26,94,2967,66826,33.572,46.719
26986,370,26,30,1955,66826,33.381,46.724
18102,363,26,200,25690,66826,33.641,46.398
5787,364,26,294,3615,66826,33.76,46.363
18100,363,26,172,25690,66826,33.633,46.384
23731,360,25,77,598,2154,33.999,45.954
19768,363,26,83,25690,66826,33.646,46.423
18015,371,26,1334,23355,66826,33.119,46.053
22295,363,26,359,25690,66826,33.718,46.346
14903,363,26,6,25690,66826,33.631,46.415
24150,365,26,176,1059,66826,33.344,46.993
25219,369,26,85,2967,66826,33.46,46.914
28749,363,26,86,25690,66826,33.716,45.906
5763,366,26,377,6474,66826,33.699,46.659
14972,360,25,159,598,2154,33.941,46.474
20822,371,26,1051,23355,66826,33.122,46.052
5761,363,26,997,25690,66826,33.694,46.298
21699,360,25,86,598,2154,33.897,46.547
25588,366,26,62,6474,66826,33.755,46.583
28704,369,26,79,2967,66826,33.517,46.855
24527,363,26,47,25690,66826,33.824,45.958
26446,365,26,206,1059,66826,33.359,46.953
5701,363,26,1108,25690,66826,33.59,46.376
5790,366,26,145,6474,66826,33.766,46.564
5818,348,25,704,1142,2154,33.828,46.653
5485,371,26,432,23355,66826,33.122,46.168
18099,363,26,104,25690,66826,33.632,46.416
5817,364,26,269,3615,66826,33.825,46.309
14918,363,26,186,25690,66826,33.665,46.094
14941,357,25,100,414,2154,33.807,45.621
23725,348,25,438,1142,2154,33.818,46.721
26238,363,26,50,25690,66826,33.631,46.395
26988,366,26,39,6474,66826,33.753,46.784
19731,371,26,2831,23355,66826,33.417,46.263
19780,366,26,311,6474,66826,33.875,46.43
5890,364,26,211,3615,66826,33.929,46.182
26312,364,26,119,3615,66826,33.95,46.141
5694,363,26,112,25690,66826,33.567,46.484
18076,363,26,148,25690,66826,33.521,46.482
29251,370,26,15,1955,66826,33.268,46.634
5735,363,26,254,25690,66826,33.64,46.414
24980,363,26,121,25690,66826,33.528,46.497
14942,364,26,287,3615,66826,33.822,46.248
20844,363,26,182,25690,66826,33.442,46.787
27197,366,26,29,6474,66826,33.831,46.483
5751,363,26,77,25690,66826,33.665,46.389
25425,371,26,287,23355,66826,33.091,46.486
26275,368,26,25,1711,66826,33.106,46.802
5728,363,26,124,25690,66826,33.635,46.399
19772,363,26,207,25690,66826,33.707,46.229
26100,368,26,214,1711,66826,32.86,46.875
28770,370,26,14,1955,66826,33.243,46.436
5727,363,26,359,25690,66826,33.634,46.409
14777,368,26,206,1711,66826,33.066,46.899
14938,366,26,285,6474,66826,33.77,46.572
19764,363,26,859,25690,66826,33.621,46.397
23957,363,26,121,25690,66826,33.638,46.426
18094,369,26,166,2967,66826,33.607,46.744
5737,363,26,140,25690,66826,33.642,46.428
25730,363,26,84,25690,66826,33.523,46.569
5715,363,26,210,25690,66826,33.621,46.378
23155,360,25,276,598,2154,33.959,46.262
5741,363,26,519,25690,66826,33.645,46.413
23718,363,26,531,25690,66826,33.584,46.396
26985,368,26,65,1711,66826,33.004,46.94
28393,363,26,14,25690,66826,33.622,46.498
22279,371,26,85,23355,66826,33.508,46.407
5561,370,26,257,1955,66826,33.386,46.601
20859,363,26,236,25690,66826,33.616,46.388
5556,370,26,182,1955,66826,33.381,46.597
19766,363,26,202,25690,66826,33.638,46.44
5722,363,26,260,25690,66826,33.63,46.424
5603,371,26,1316,23355,66826,33.455,46.215
27886,363,26,44,25690,66826,33.667,45.993
5481,371,26,566,23355,66826,33.115,46.163
14792,370,26,509,1955,66826,33.204,46.518
14900,363,26,268,25690,66826,33.627,46.356
14726,368,26,298,1711,66826,32.818,46.962
14901,363,26,404,25690,66826,33.628,46.39
5788,366,26,47,6474,66826,33.763,46.571
22289,363,26,145,25690,66826,33.636,46.415
5816,364,26,241,3615,66826,33.824,46.314
23147,363,26,155,25690,66826,33.625,46.372
5717,363,26,477,25690,66826,33.625,46.411
5898,364,26,376,3615,66826,33.941,46.287
19777,364,26,264,3615,66826,33.834,46.299
22297,366,26,2277,6474,66826,33.731,46.672
14821,370,26,140,1955,66826,33.397,46.596
23947,368,26,251,1711,66826,33.229,46.917
26276,368,26,122,1711,66826,33.185,46.964
19725,365,26,204,1059,66826,33.308,47.03
5725,363,26,671,25690,66826,33.632,46.436
21662,371,26,2656,23355,66826,33.31,46.253
5796,366,26,132,6474,66826,33.774,46.551
25502,369,26,104,2967,66826,33.643,46.674
14907,363,26,150,25690,66826,33.633,46.419
27235,369,26,113,2967,66826,33.459,46.957
23146,363,26,240,25690,66826,33.624,46.402
18098,363,26,480,25690,66826,33.632,46.406
19783,357,25,263,414,2154,33.885,45.639
22291,363,26,144,25690,66826,33.654,46.421
20873,363,26,123,25690,66826,33.75,45.968
22288,363,26,326,25690,66826,33.63,46.395
28529,366,26,285,6474,66826,33.961,46.363
14908,363,26,290,25690,66826,33.636,46.393
22742,370,26,186,1955,66826,33.216,46.403
20862,363,26,310,25690,66826,33.627,46.418
25731,363,26,217,25690,66826,33.635,46.436
24156,363,26,438,25690,66826,33.506,46.538
14916,366,26,519,6474,66826,33.664,46.854
22281,371,26,190,23355,66826,33.557,46.216
5773,369,26,1164,2967,66826,33.728,46.5
14886,369,26,278,2967,66826,33.565,46.814
14805,370,26,76,1955,66826,33.305,46.847
20889,366,26,196,6474,66826,33.924,46.358
28985,371,26,3,23355,66826,33.439,46.083
18063,371,26,1101,23355,66826,33.47,46.187
20826,371,26,973,23355,66826,33.161,46.354
5484,371,26,770,23355,66826,33.122,46.16
5739,363,26,522,25690,66826,33.644,46.407
14781,371,26,1024,23355,66826,33.095,46.284
14910,363,26,361,25690,66826,33.64,46.387
19774,366,26,372,6474,66826,33.772,46.559
5587,370,26,163,1955,66826,33.43,46.466
5729,363,26,615,25690,66826,33.635,46.432
5821,364,26,477,3615,66826,33.833,46.304
14924,369,26,328,2967,66826,33.698,46.552
19714,371,26,4553,23355,66826,33.118,46.071
14795,370,26,70,1955,66826,33.253,46.543
26180,363,26,11,25690,66826,33.462,46.741
