site_id,city_id,province_id,site_accum,city_accum,province_accum,lat,lon
26706,365,26,16,146,11953,33.404,46.92
5695,369,26,75,453,11953,33.568,46.775
5740,363,26,304,6901,11953,33.645,46.384
28177,363,26,2,6901,11953,33.569,45.967
18107,363,26,71,6901,11953,33.65,46.416
18085,363,26,48,6901,11953,33.564,46.427
18105,363,26,93,6901,11953,33.646,46.431
22275,370,26,11,453,11953,33.443,46.526
19762,363,26,54,6901,11953,33.606,46.393
28599,368,26,1,236,11953,33.087,47.015
22301,364,26,103,1144,11953,33.817,46.318
26728,371,26,35,1697,11953,33.103,46.129
21661,365,26,28,146,11953,33.305,47.038
26348,365,26,14,146,11953,33.43,46.849
18012,371,26,110,1697,11953,33.077,46.534
24523,363,26,51,6901,11953,33.643,46.437
5843,364,26,86,1144,11953,33.871,46.244
18028,370,26,26,453,11953,33.304,46.641
21680,369,26,28,453,11953,33.572,46.719
26986,370,26,9,453,11953,33.381,46.724
18102,363,26,65,6901,11953,33.641,46.398
5787,364,26,46,1144,11953,33.76,46.363
18100,363,26,131,6901,11953,33.633,46.384
23731,360,25,1,44,207,33.999,45.954
19768,363,26,35,6901,11953,33.646,46.423
18015,371,26,48,1697,11953,33.119,46.053
22295,363,26,74,6901,11953,33.718,46.346
24150,365,26,39,146,11953,33.344,46.993
25219,369,26,5,453,11953,33.46,46.914
5763,366,26,93,923,11953,33.699,46.659
20822,371,26,42,1697,11953,33.122,46.052
5761,363,26,212,6901,11953,33.694,46.298
21699,360,25,21,44,207,33.897,46.547
25588,366,26,8,923,11953,33.755,46.583
28704,369,26,19,453,11953,33.517,46.855
24527,363,26,4,6901,11953,33.824,45.958
26446,365,26,24,146,11953,33.359,46.953
5701,363,26,266,6901,11953,33.59,46.376
5790,366,26,42,923,11953,33.766,46.564
5818,348,25,72,105,207,33.828,46.653
5485,371,26,46,1697,11953,33.122,46.168
18099,363,26,35,6901,11953,33.632,46.416
5817,364,26,108,1144,11953,33.825,46.309
14918,363,26,16,6901,11953,33.665,46.094
14941,357,25,7,58,207,33.807,45.621
23474,364,26,27,1144,11953,33.981,46.048
23725,348,25,33,105,207,33.818,46.721
26238,363,26,12,6901,11953,33.631,46.395
26988,366,26,5,923,11953,33.753,46.784
19731,371,26,164,1697,11953,33.417,46.263
19780,366,26,119,923,11953,33.875,46.43
5890,364,26,34,1144,11953,33.929,46.182
26312,364,26,15,1144,11953,33.95,46.141
5694,363,26,20,6901,11953,33.567,46.484
18076,363,26,45,6901,11953,33.521,46.482
29251,370,26,10,453,11953,33.268,46.634
5735,363,26,133,6901,11953,33.64,46.414
24980,363,26,57,6901,11953,33.528,46.497
14942,364,26,72,1144,11953,33.822,46.248
20844,363,26,20,6901,11953,33.442,46.787
27197,366,26,10,923,11953,33.831,46.483
5751,363,26,27,6901,11953,33.665,46.389
25425,371,26,48,1697,11953,33.091,46.486
26275,368,26,3,236,11953,33.106,46.802
5728,363,26,32,6901,11953,33.635,46.399
19772,363,26,9,6901,11953,33.707,46.229
26100,368,26,20,236,11953,32.86,46.875
28770,370,26,4,453,11953,33.243,46.436
5727,363,26,48,6901,11953,33.634,46.409
14777,368,26,34,236,11953,33.066,46.899
14938,366,26,63,923,11953,33.77,46.572
19764,363,26,124,6901,11953,33.621,46.397
23957,363,26,23,6901,11953,33.638,46.426
18094,369,26,48,453,11953,33.607,46.744
5737,363,26,41,6901,11953,33.642,46.428
25730,363,26,17,6901,11953,33.523,46.569
5715,363,26,163,6901,11953,33.621,46.378
23155,360,25,22,44,207,33.959,46.262
5741,363,26,66,6901,11953,33.645,46.413
23718,363,26,75,6901,11953,33.584,46.396
26985,368,26,14,236,11953,33.004,46.94
22279,371,26,17,1697,11953,33.508,46.407
5561,370,26,63,453,11953,33.386,46.601
20859,363,26,51,6901,11953,33.616,46.388
5556,370,26,67,453,11953,33.381,46.597
19766,363,26,60,6901,11953,33.638,46.44
5722,363,26,95,6901,11953,33.63,46.424
5603,371,26,136,1697,11953,33.455,46.215
27886,363,26,22,6901,11953,33.667,45.993
5481,371,26,72,1697,11953,33.115,46.163
14792,370,26,141,453,11953,33.204,46.518
14900,363,26,164,6901,11953,33.627,46.356
14726,368,26,36,236,11953,32.818,46.962
14901,363,26,174,6901,11953,33.628,46.39
5788,366,26,13,923,11953,33.763,46.571
22289,363,26,35,6901,11953,33.636,46.415
5816,364,26,127,1144,11953,33.824,46.314
23147,363,26,54,6901,11953,33.625,46.372
5717,363,26,83,6901,11953,33.625,46.411
5898,364,26,54,1144,11953,33.941,46.287
19777,364,26,78,1144,11953,33.834,46.299
22297,366,26,158,923,11953,33.731,46.672
14821,370,26,28,453,11953,33.397,46.596
23947,368,26,41,236,11953,33.229,46.917
26276,368,26,16,236,11953,33.185,46.964
19725,365,26,24,146,11953,33.308,47.03
5725,363,26,116,6901,11953,33.632,46.436
21662,371,26,118,1697,11953,33.31,46.253
5796,366,26,36,923,11953,33.774,46.551
22294,369,26,79,453,11953,33.697,46.522
25502,369,26,14,453,11953,33.643,46.674
14907,363,26,42,6901,11953,33.633,46.419
27235,369,26,15,453,11953,33.459,46.957
23146,363,26,58,6901,11953,33.624,46.402
18098,363,26,84,6901,11953,33.632,46.406
19783,357,25,30,58,207,33.885,45.639
22291,363,26,58,6901,11953,33.654,46.421
20873,363,26,9,6901,11953,33.75,45.968
22288,363,26,79,6901,11953,33.63,46.395
28529,366,26,61,923,11953,33.961,46.363
14908,363,26,191,6901,11953,33.636,46.393
22742,370,26,10,453,11953,33.216,46.403
20862,363,26,72,6901,11953,33.627,46.418
25731,363,26,78,6901,11953,33.635,46.436
24156,363,26,84,6901,11953,33.506,46.538
14916,366,26,56,923,11953,33.664,46.854
22281,371,26,17,1697,11953,33.557,46.216
5773,369,26,89,453,11953,33.728,46.5
14886,369,26,53,453,11953,33.565,46.814
14805,370,26,6,453,11953,33.305,46.847
20889,366,26,69,923,11953,33.924,46.358
18063,371,26,94,1697,11953,33.47,46.187
20826,371,26,152,1697,11953,33.161,46.354
5484,371,26,129,1697,11953,33.122,46.16
5739,363,26,97,6901,11953,33.644,46.407
14781,371,26,162,1697,11953,33.095,46.284
14910,363,26,416,6901,11953,33.64,46.387
19774,366,26,60,923,11953,33.772,46.559
5587,370,26,41,453,11953,33.43,46.466
5729,363,26,118,6901,11953,33.635,46.432
5821,364,26,252,1144,11953,33.833,46.304
14924,369,26,18,453,11953,33.698,46.552
19714,371,26,94,1697,11953,33.118,46.071
14795,370,26,23,453,11953,33.253,46.543
26180,363,26,10,6901,11953,33.462,46.741
5719,363,26,84,6901,11953,33.629,46.433
26595,369,26,10,453,11953,33.653,46.619
5732,363,26,433,6901,11953,33.637,46.509
18122,363,26,93,6901,11953,33.717,46.289
20860,363,26,95,6901,11953,33.616,46.403
5726,363,26,2,6901,11953,33.633,46.379
14902,363,26,70,6901,11953,33.631,46.411
14911,363,26,37,6901,11953,33.642,46.402
20865,363,26,65,6901,11953,33.644,46.444
22299,363,26,12,6901,11953,33.775,46.159
24370,366,26,39,923,11953,33.682,46.76
5820,364,26,86,1144,11953,33.831,46.311
5734,363,26,82,6901,11953,33.639,46.421
5746,363,26,78,6901,11953,33.655,46.379
25841,370,26,4,453,11953,33.258,46.7
18005,368,26,46,236,11953,33.009,46.887
18104,363,26,157,6901,11953,33.645,46.392
25429,371,26,104,1697,11953,33.58,46.266
22290,363,26,51,6901,11953,33.636,46.424
18101,363,26,53,6901,11953,33.638,46.405
24698,363,26,79,6901,11953,33.643,46.421
25500,371,26,16,1697,11953,33.465,46.194
26234,368,26,25,236,11953,32.874,46.817
20864,363,26,82,6901,11953,33.639,46.433
18097,363,26,113,6901,11953,33.627,46.429
5721,363,26,119,6901,11953,33.63,46.4
20855,371,26,93,1697,11953,33.537,46.3
5831,364,26,56,1144,11953,33.853,46.27
19775,357,25,21,58,207,33.784,45.642
5582,365,26,1,146,11953,33.423,46.9
5809,366,26,91,923,11953,33.805,46.506
23467,363,26,77,6901,11953,33.589,46.309
26731,370,26,10,453,11953,33.372,46.496
20866,363,26,91,6901,11953,33.645,46.417
24160,363,26,405,6901,11953,33.628,46.382
