site_id,city_id,province_id,site_accum,city_accum,province_accum,lat,lon
26706,365,26,210,1959,110971,33.404,46.92
5695,369,26,719,4129,110971,33.568,46.775
5740,363,26,2389,68838,110971,33.645,46.384
28177,363,26,34,68838,110971,33.569,45.967
18107,363,26,605,68838,110971,33.65,46.416
18085,363,26,519,68838,110971,33.564,46.427
18105,363,26,1024,68838,110971,33.646,46.431
22275,370,26,235,4573,110971,33.443,46.526
19762,363,26,644,68838,110971,33.606,46.393
28599,368,26,35,2125,110971,33.087,47.015
22301,364,26,1483,13092,110971,33.817,46.318
26728,371,26,146,7539,110971,33.103,46.129
21661,365,26,349,1959,110971,33.305,47.038
26348,365,26,86,1959,110971,33.43,46.849
18012,371,26,137,7539,110971,33.077,46.534
24523,363,26,908,68838,110971,33.643,46.437
5843,364,26,1000,13092,110971,33.871,46.244
18028,370,26,96,4573,110971,33.304,46.641
21680,369,26,174,4129,110971,33.572,46.719
26986,370,26,38,4573,110971,33.381,46.724
18102,363,26,1009,68838,110971,33.641,46.398
5787,364,26,517,13092,110971,33.76,46.363
18100,363,26,769,68838,110971,33.633,46.384
23731,360,25,106,633,1764,33.999,45.954
19768,363,26,351,68838,110971,33.646,46.423
18015,371,26,119,7539,110971,33.119,46.053
22295,363,26,385,68838,110971,33.718,46.346
24150,365,26,370,1959,110971,33.344,46.993
25219,369,26,58,4129,110971,33.46,46.914
28749,363,26,13,68838,110971,33.716,45.906
5763,366,26,640,8716,110971,33.699,46.659
14972,360,25,79,633,1764,33.941,46.474
20822,371,26,141,7539,110971,33.122,46.052
5761,363,26,1987,68838,110971,33.694,46.298
21699,360,25,108,633,1764,33.897,46.547
25588,366,26,169,8716,110971,33.755,46.583
28704,369,26,98,4129,110971,33.517,46.855
24527,363,26,46,68838,110971,33.824,45.958
26446,365,26,356,1959,110971,33.359,46.953
5701,363,26,2199,68838,110971,33.59,46.376
5790,366,26,974,8716,110971,33.766,46.564
5818,348,25,417,598,1764,33.828,46.653
5485,371,26,915,7539,110971,33.122,46.168
18099,363,26,552,68838,110971,33.632,46.416
5817,364,26,1471,13092,110971,33.825,46.309
14918,363,26,78,68838,110971,33.665,46.094
14941,357,25,242,533,1764,33.807,45.621
23474,364,26,164,13092,110971,33.981,46.048
23725,348,25,181,598,1764,33.818,46.721
26238,363,26,194,68838,110971,33.631,46.395
26988,366,26,107,8716,110971,33.753,46.784
19731,371,26,343,7539,110971,33.417,46.263
19780,366,26,832,8716,110971,33.875,46.43
5890,364,26,634,13092,110971,33.929,46.182
26312,364,26,141,13092,110971,33.95,46.141
5694,363,26,229,68838,110971,33.567,46.484
18076,363,26,299,68838,110971,33.521,46.482
29251,370,26,52,4573,110971,33.268,46.634
5735,363,26,1343,68838,110971,33.64,46.414
24980,363,26,224,68838,110971,33.528,46.497
14942,364,26,879,13092,110971,33.822,46.248
20844,363,26,297,68838,110971,33.442,46.787
27197,366,26,120,8716,110971,33.831,46.483
5751,363,26,331,68838,110971,33.665,46.389
25425,371,26,286,7539,110971,33.091,46.486
26275,368,26,31,2125,110971,33.106,46.802
5728,363,26,530,68838,110971,33.635,46.399
19772,363,26,200,68838,110971,33.707,46.229
26100,368,26,46,2125,110971,32.86,46.875
28770,370,26,15,4573,110971,33.243,46.436
5727,363,26,1133,68838,110971,33.634,46.409
14777,368,26,310,2125,110971,33.066,46.899
14938,366,26,1145,8716,110971,33.77,46.572
19764,363,26,1455,68838,110971,33.621,46.397
23957,363,26,551,68838,110971,33.638,46.426
18094,369,26,196,4129,110971,33.607,46.744
5737,363,26,670,68838,110971,33.642,46.428
25730,363,26,173,68838,110971,33.523,46.569
5715,363,26,833,68838,110971,33.621,46.378
23155,360,25,340,633,1764,33.959,46.262
5741,363,26,1241,68838,110971,33.645,46.413
23718,363,26,521,68838,110971,33.584,46.396
26985,368,26,131,2125,110971,33.004,46.94
28393,363,26,26,68838,110971,33.622,46.498
22279,371,26,131,7539,110971,33.508,46.407
5561,370,26,1264,4573,110971,33.386,46.601
20859,363,26,777,68838,110971,33.616,46.388
5556,370,26,1039,4573,110971,33.381,46.597
19766,363,26,680,68838,110971,33.638,46.44
5722,363,26,1062,68838,110971,33.63,46.424
5603,371,26,302,7539,110971,33.455,46.215
27886,363,26,47,68838,110971,33.667,45.993
5481,371,26,777,7539,110971,33.115,46.163
14792,370,26,284,4573,110971,33.204,46.518
14900,363,26,960,68838,110971,33.627,46.356
14726,368,26,223,2125,110971,32.818,46.962
14901,363,26,1337,68838,110971,33.628,46.39
5788,366,26,427,8716,110971,33.763,46.571
22289,363,26,748,68838,110971,33.636,46.415
5816,364,26,1363,13092,110971,33.824,46.314
23147,363,26,662,68838,110971,33.625,46.372
5717,363,26,1203,68838,110971,33.625,46.411
5898,364,26,430,13092,110971,33.941,46.287
19777,364,26,1227,13092,110971,33.834,46.299
22297,366,26,572,8716,110971,33.731,46.672
14821,370,26,613,4573,110971,33.397,46.596
23947,368,26,396,2125,110971,33.229,46.917
26276,368,26,213,2125,110971,33.185,46.964
19725,365,26,560,1959,110971,33.308,47.03
5725,363,26,919,68838,110971,33.632,46.436
21662,371,26,162,7539,110971,33.31,46.253
5796,366,26,499,8716,110971,33.774,46.551
22294,369,26,558,4129,110971,33.697,46.522
25502,369,26,196,4129,110971,33.643,46.674
14907,363,26,611,68838,110971,33.633,46.419
27235,369,26,129,4129,110971,33.459,46.957
23146,363,26,725,68838,110971,33.624,46.402
18098,363,26,1315,68838,110971,33.632,46.406
19783,357,25,197,533,1764,33.885,45.639
22291,363,26,783,68838,110971,33.654,46.421
20873,363,26,113,68838,110971,33.75,45.968
22288,363,26,1022,68838,110971,33.63,46.395
28529,366,26,454,8716,110971,33.961,46.363
14908,363,26,1333,68838,110971,33.636,46.393
22742,370,26,90,4573,110971,33.216,46.403
20862,363,26,1346,68838,110971,33.627,46.418
25731,363,26,1055,68838,110971,33.635,46.436
24156,363,26,1166,68838,110971,33.506,46.538
14916,366,26,661,8716,110971,33.664,46.854
22281,371,26,117,7539,110971,33.557,46.216
5773,369,26,1104,4129,110971,33.728,46.5
14886,369,26,583,4129,110971,33.565,46.814
14805,370,26,73,4573,110971,33.305,46.847
20889,366,26,299,8716,110971,33.924,46.358
28985,371,26,3,7539,110971,33.439,46.083
18063,371,26,614,7539,110971,33.47,46.187
20826,371,26,353,7539,110971,33.161,46.354
5484,371,26,859,7539,110971,33.122,46.16
5739,363,26,1468,68838,110971,33.644,46.407
14781,371,26,690,7539,110971,33.095,46.284
14910,363,26,1700,68838,110971,33.64,46.387
19774,366,26,741,8716,110971,33.772,46.559
5587,370,26,376,4573,110971,33.43,46.466
5729,363,26,1295,68838,110971,33.635,46.432
5821,364,26,1934,13092,110971,33.833,46.304
14924,369,26,202,4129,110971,33.698,46.552
19714,371,26,397,7539,110971,33.118,46.071
14795,370,26,273,4573,110971,33.253,46.543
26180,363,26,165,68838,110971,33.462,46.741
5719,363,26,881,68838,110971,33.629,46.433
26595,369,26,112,4129,110971,33.653,46.619
5732,363,26,1072,68838,110971,33.637,46.509
18122,363,26,1964,68838,110971,33.717,46.289
20860,363,26,1301,68838,110971,33.616,46.403
5726,363,26,1711,68838,110971,33.633,46.379
14902,363,26,1232,68838,110971,33.631,46.411
14911,363,26,895,68838,110971,33.642,46.402
20865,363,26,861,68838,110971,33.644,46.444
22299,363,26,54,68838,110971,33.775,46.159
24370,366,26,351,8716,110971,33.682,46.76
5820,364,26,1142,13092,110971,33.831,46.311
5734,363,26,1692,68838,110971,33.639,46.421
5746,363,26,360,68838,110971,33.655,46.379
25841,370,26,21,4573,110971,33.258,46.7
18005,368,26,600,2125,110971,33.009,46.887
18104,363,26,1157,68838,110971,33.645,46.392
25429,371,26,520,7539,110971,33.58,46.266
22290,363,26,1085,68838,110971,33.636,46.424
28188,363,26,18,68838,110971,33.636,46.395
29276,363,26,4,68838,110971,33.65,46.395
18101,363,26,1128,68838,110971,33.638,46.405
24698,363,26,1059,68838,110971,33.643,46.421
25500,371,26,141,7539,110971,33.465,46.194
26234,368,26,140,2125,110971,32.874,46.817
20864,363,26,997,68838,110971,33.639,46.433
18097,363,26,1338,68838,110971,33.627,46.429
5721,363,26,1078,68838,110971,33.63,46.4
20855,371,26,386,7539,110971,33.537,46.3
5831,364,26,707,13092,110971,33.853,46.27
19775,357,25,94,533,1764,33.784,45.642
5582,365,26,28,1959,110971,33.423,46.9
5809,366,26,725,8716,110971,33.805,46.506
23467,363,26,211,68838,110971,33.589,46.309
26731,370,26,104,4573,110971,33.372,46.496
20866,363,26,1333,68838,110971,33.645,46.417
24160,363,26,1153,68838,110971,33.628,46.382
