site_id,city_id,province_id,site_accum,city_accum,province_accum,lat,lon
26706,365,26,185,1666,79983,33.404,46.92
5695,369,26,742,4079,79983,33.568,46.775
5740,363,26,1326,45923,79983,33.645,46.384
28177,363,26,84,45923,79983,33.569,45.967
18107,363,26,282,45923,79983,33.65,46.416
18085,363,26,806,45923,79983,33.564,46.427
18105,363,26,548,45923,79983,33.646,46.431
22275,370,26,8,3268,79983,33.443,46.526
19762,363,26,857,45923,79983,33.606,46.393
28599,368,26,24,1926,79983,33.087,47.015
22301,364,26,781,8372,79983,33.817,46.318
26728,371,26,84,7611,79983,33.103,46.129
21661,365,26,325,1666,79983,33.305,47.038
26348,365,26,92,1666,79983,33.43,46.849
18012,371,26,137,7611,79983,33.077,46.534
24523,363,26,441,45923,79983,33.643,46.437
5843,364,26,914,8372,79983,33.871,46.244
18028,370,26,142,3268,79983,33.304,46.641
21680,369,26,169,4079,79983,33.572,46.719
26986,370,26,39,3268,79983,33.381,46.724
18102,363,26,449,45923,79983,33.641,46.398
5787,364,26,375,8372,79983,33.76,46.363
18100,363,26,479,45923,79983,33.633,46.384
23731,360,25,147,831,2029,33.999,45.954
19768,363,26,155,45923,79983,33.646,46.423
18015,371,26,187,7611,79983,33.119,46.053
22295,363,26,383,45923,79983,33.718,46.346
14903,363,26,7,45923,79983,33.631,46.415
24150,365,26,257,1666,79983,33.344,46.993
25219,369,26,84,4079,79983,33.46,46.914
28749,363,26,20,45923,79983,33.716,45.906
5763,366,26,661,7138,79983,33.699,46.659
14972,360,25,185,831,2029,33.941,46.474
20822,371,26,135,7611,79983,33.122,46.052
5761,363,26,1411,45923,79983,33.694,46.298
21699,360,25,146,831,2029,33.897,46.547
25588,366,26,162,7138,79983,33.755,46.583
28704,369,26,144,4079,79983,33.517,46.855
24527,363,26,67,45923,79983,33.824,45.958
26446,365,26,285,1666,79983,33.359,46.953
5701,363,26,1545,45923,79983,33.59,46.376
5790,366,26,763,7138,79983,33.766,46.564
5818,348,25,437,640,2029,33.828,46.653
5485,371,26,278,7611,79983,33.122,46.168
18099,363,26,226,45923,79983,33.632,46.416
5817,364,26,778,8372,79983,33.825,46.309
14918,363,26,124,45923,79983,33.665,46.094
14941,357,25,179,558,2029,33.807,45.621
23474,364,26,201,8372,79983,33.981,46.048
23725,348,25,203,640,2029,33.818,46.721
26238,363,26,118,45923,79983,33.631,46.395
26988,366,26,114,7138,79983,33.753,46.784
19731,371,26,419,7611,79983,33.417,46.263
19780,366,26,605,7138,79983,33.875,46.43
5890,364,26,437,8372,79983,33.929,46.182
26312,364,26,129,8372,79983,33.95,46.141
5694,363,26,14,45923,79983,33.567,46.484
18076,363,26,23,45923,79983,33.521,46.482
29251,370,26,48,3268,79983,33.268,46.634
5735,363,26,713,45923,79983,33.64,46.414
24980,363,26,23,45923,79983,33.528,46.497
14942,364,26,584,8372,79983,33.822,46.248
20844,363,26,230,45923,79983,33.442,46.787
28691,363,26,1,45923,79983,33.631,46.416
27197,366,26,59,7138,79983,33.831,46.483
5751,363,26,361,45923,79983,33.665,46.389
25425,371,26,257,7611,79983,33.091,46.486
26275,368,26,40,1926,79983,33.106,46.802
5728,363,26,251,45923,79983,33.635,46.399
19772,363,26,259,45923,79983,33.707,46.229
26100,368,26,36,1926,79983,32.86,46.875
28770,370,26,24,3268,79983,33.243,46.436
5727,363,26,1083,45923,79983,33.634,46.409
