site_id,city_id,province_id,site_accum,city_accum,province_accum,lat,lon
26706,365,26,40,293,19030,33.404,46.92
5695,369,26,138,645,19030,33.568,46.775
5740,363,26,496,11376,19030,33.645,46.384
28177,363,26,6,11376,19030,33.569,45.967
18107,363,26,122,11376,19030,33.65,46.416
18085,363,26,90,11376,19030,33.564,46.427
18105,363,26,168,11376,19030,33.646,46.431
22275,370,26,11,736,19030,33.443,46.526
19762,363,26,64,11376,19030,33.606,46.393
28599,368,26,5,393,19030,33.087,47.015
22301,364,26,197,2178,19030,33.817,46.318
26728,371,26,34,2140,19030,33.103,46.129
21661,365,26,49,293,19030,33.305,47.038
26348,365,26,20,293,19030,33.43,46.849
18012,371,26,63,2140,19030,33.077,46.534
24523,363,26,117,11376,19030,33.643,46.437
5843,364,26,141,2178,19030,33.871,46.244
18028,370,26,40,736,19030,33.304,46.641
21680,369,26,28,645,19030,33.572,46.719
26986,370,26,14,736,19030,33.381,46.724
18102,363,26,107,11376,19030,33.641,46.398
5787,364,26,84,2178,19030,33.76,46.363
18100,363,26,203,11376,19030,33.633,46.384
23731,360,25,16,117,387,33.999,45.954
19768,363,26,51,11376,19030,33.646,46.423
18015,371,26,53,2140,19030,33.119,46.053
22295,363,26,65,11376,19030,33.718,46.346
24150,365,26,57,293,19030,33.344,46.993
25219,369,26,10,645,19030,33.46,46.914
5763,366,26,135,1269,19030,33.699,46.659
14972,360,25,10,117,387,33.941,46.474
20822,371,26,55,2140,19030,33.122,46.052
5761,363,26,285,11376,19030,33.694,46.298
21699,360,25,32,117,387,33.897,46.547
25588,366,26,18,1269,19030,33.755,46.583
28704,369,26,28,645,19030,33.517,46.855
24527,363,26,14,11376,19030,33.824,45.958
26446,365,26,53,293,19030,33.359,46.953
5701,363,26,469,11376,19030,33.59,46.376
5790,366,26,84,1269,19030,33.766,46.564
5818,348,25,109,160,387,33.828,46.653
5485,371,26,90,2140,19030,33.122,46.168
18099,363,26,77,11376,19030,33.632,46.416
5817,364,26,206,2178,19030,33.825,46.309
14918,363,26,28,11376,19030,33.665,46.094
14941,357,25,28,110,387,33.807,45.621
23474,364,26,74,2178,19030,33.981,46.048
23725,348,25,51,160,387,33.818,46.721
