site_id,city_id,province_id,site_accum,city_accum,province_accum,lat,lon
26706,365,26,225,1822,111192,33.404,46.92
5695,369,26,693,4160,111192,33.568,46.775
5740,363,26,2098,71751,111192,33.645,46.384
28177,363,26,26,71751,111192,33.569,45.967
18107,363,26,547,71751,111192,33.65,46.416
18085,363,26,664,71751,111192,33.564,46.427
18105,363,26,841,71751,111192,33.646,46.431
22275,370,26,189,3850,111192,33.443,46.526
19762,363,26,875,71751,111192,33.606,46.393
28599,368,26,21,1983,111192,33.087,47.015
22301,364,26,1304,13326,111192,33.817,46.318
26728,371,26,117,6423,111192,33.103,46.129
21661,365,26,312,1822,111192,33.305,47.038
26348,365,26,81,1822,111192,33.43,46.849
18012,371,26,169,6423,111192,33.077,46.534
24523,363,26,748,71751,111192,33.643,46.437
5843,364,26,1168,13326,111192,33.871,46.244
18028,370,26,76,3850,111192,33.304,46.641
21680,369,26,168,4160,111192,33.572,46.719
26986,370,26,20,3850,111192,33.381,46.724
18102,363,26,759,71751,111192,33.641,46.398
5787,364,26,526,13326,111192,33.76,46.363
18100,363,26,638,71751,111192,33.633,46.384
23731,360,25,77,583,1653,33.999,45.954
19768,363,26,270,71751,111192,33.646,46.423
18015,371,26,82,6423,111192,33.119,46.053
22295,363,26,449,71751,111192,33.718,46.346
24150,365,26,266,1822,111192,33.344,46.993
25219,369,26,74,4160,111192,33.46,46.914
28749,363,26,6,71751,111192,33.716,45.906
5763,366,26,708,7877,111192,33.699,46.659
14972,360,25,21,583,1653,33.941,46.474
20822,371,26,87,6423,111192,33.122,46.052
5761,363,26,1916,71751,111192,33.694,46.298
21699,360,25,146,583,1653,33.897,46.547
25588,366,26,180,7877,111192,33.755,46.583
28704,369,26,135,4160,111192,33.517,46.855
24527,363,26,154,71751,111192,33.824,45.958
26446,365,26,378,1822,111192,33.359,46.953
5701,363,26,2015,71751,111192,33.59,46.376
5790,366,26,685,7877,111192,33.766,46.564
5818,348,25,329,503,1653,33.828,46.653
5485,371,26,359,6423,111192,33.122,46.168
18099,363,26,594,71751,111192,33.632,46.416
5817,364,26,1932,13326,111192,33.825,46.309
14918,363,26,114,71751,111192,33.665,46.094
14941,357,25,244,567,1653,33.807,45.621
23474,364,26,191,13326,111192,33.981,46.048
23725,348,25,174,503,1653,33.818,46.721
26238,363,26,148,71751,111192,33.631,46.395
26988,366,26,72,7877,111192,33.753,46.784
19731,371,26,389,6423,111192,33.417,46.263
19780,366,26,832,7877,111192,33.875,46.43
5890,364,26,542,13326,111192,33.929,46.182
26312,364,26,206,13326,111192,33.95,46.141
5694,363,26,257,71751,111192,33.567,46.484
18076,363,26,447,71751,111192,33.521,46.482
29251,370,26,37,3850,111192,33.268,46.634
5735,363,26,1266,71751,111192,33.64,46.414
24980,363,26,282,71751,111192,33.528,46.497
14942,364,26,790,13326,111192,33.822,46.248
20844,363,26,298,71751,111192,33.442,46.787
27197,366,26,108,7877,111192,33.831,46.483
5751,363,26,176,71751,111192,33.665,46.389
25425,371,26,398,6423,111192,33.091,46.486
26275,368,26,46,1983,111192,33.106,46.802
5728,363,26,567,71751,111192,33.635,46.399
19772,363,26,86,71751,111192,33.707,46.229
26100,368,26,32,1983,111192,32.86,46.875
28770,370,26,23,3850,111192,33.243,46.436
5727,363,26,1430,71751,111192,33.634,46.409
14777,368,26,298,1983,111192,33.066,46.899
14938,366,26,974,7877,111192,33.77,46.572
19764,363,26,2972,71751,111192,33.621,46.397
23957,363,26,1360,71751,111192,33.638,46.426
18094,369,26,258,4160,111192,33.607,46.744
5737,363,26,706,71751,111192,33.642,46.428
25730,363,26,237,71751,111192,33.523,46.569
5715,363,26,700,71751,111192,33.621,46.378
23155,360,25,339,583,1653,33.959,46.262
5741,363,26,1315,71751,111192,33.645,46.413
23718,363,26,449,71751,111192,33.584,46.396
26985,368,26,143,1983,111192,33.004,46.94
28393,363,26,56,71751,111192,33.622,46.498
22279,371,26,155,6423,111192,33.508,46.407
5561,370,26,1073,3850,111192,33.386,46.601
20859,363,26,651,71751,111192,33.616,46.388
5556,370,26,864,3850,111192,33.381,46.597
19766,363,26,523,71751,111192,33.638,46.44
5722,363,26,1241,71751,111192,33.63,46.424
5603,371,26,285,6423,111192,33.455,46.215
27886,363,26,59,71751,111192,33.667,45.993
5481,371,26,533,6423,111192,33.115,46.163
14792,370,26,183,3850,111192,33.204,46.518
14900,363,26,944,71751,111192,33.627,46.356
14726,368,26,171,1983,111192,32.818,46.962
14901,363,26,1421,71751,111192,33.628,46.39
5788,366,26,355,7877,111192,33.763,46.571
22289,363,26,736,71751,111192,33.636,46.415
5816,364,26,1295,13326,111192,33.824,46.314
23147,363,26,666,71751,111192,33.625,46.372
5717,363,26,1579,71751,111192,33.625,46.411
5898,364,26,463,13326,111192,33.941,46.287
19777,364,26,1075,13326,111192,33.834,46.299
22297,366,26,546,7877,111192,33.731,46.672
14821,370,26,536,3850,111192,33.397,46.596
23947,368,26,383,1983,111192,33.229,46.917
26276,368,26,199,1983,111192,33.185,46.964
19725,365,26,526,1822,111192,33.308,47.03
5725,363,26,847,71751,111192,33.632,46.436
21662,371,26,174,6423,111192,33.31,46.253
5796,366,26,388,7877,111192,33.774,46.551
22294,369,26,657,4160,111192,33.697,46.522
25502,369,26,194,4160,111192,33.643,46.674
14907,363,26,613,71751,111192,33.633,46.419
27235,369,26,142,4160,111192,33.459,46.957
