site_id,city_id,province_id,site_accum,city_accum,province_accum,lat,lon
26706,365,26,204,2253,139382,33.404,46.92
5695,369,26,755,6079,139382,33.568,46.775
5740,363,26,2213,76584,139382,33.645,46.384
28177,363,26,52,76584,139382,33.569,45.967
18107,363,26,524,76584,139382,33.65,46.416
18085,363,26,452,76584,139382,33.564,46.427
18105,363,26,1071,76584,139382,33.646,46.431
22275,370,26,288,4688,139382,33.443,46.526
19762,363,26,817,76584,139382,33.606,46.393
28599,368,26,29,2462,139382,33.087,47.015
22301,364,26,1505,13967,139382,33.817,46.318
26728,371,26,896,20963,139382,33.103,46.129
21661,365,26,561,2253,139382,33.305,47.038
26348,365,26,140,2253,139382,33.43,46.849
18012,371,26,267,20963,139382,33.077,46.534
24523,363,26,896,76584,139382,33.643,46.437
5843,364,26,1200,13967,139382,33.871,46.244
18028,370,26,130,4688,139382,33.304,46.641
21680,369,26,193,6079,139382,33.572,46.719
26986,370,26,27,4688,139382,33.381,46.724
18102,363,26,1071,76584,139382,33.641,46.398
5787,364,26,566,13967,139382,33.76,46.363
18100,363,26,703,76584,139382,33.633,46.384
23731,360,25,116,771,3148,33.999,45.954
19768,363,26,330,76584,139382,33.646,46.423
18015,371,26,2181,20963,139382,33.119,46.053
22295,363,26,413,76584,139382,33.718,46.346
24150,365,26,390,2253,139382,33.344,46.993
25219,369,26,90,6079,139382,33.46,46.914
28749,363,26,20,76584,139382,33.716,45.906
5763,366,26,847,12386,139382,33.699,46.659
14972,360,25,184,771,3148,33.941,46.474
20822,371,26,1307,20963,139382,33.122,46.052
5761,363,26,1942,76584,139382,33.694,46.298
21699,360,25,93,771,3148,33.897,46.547
25588,366,26,228,12386,139382,33.755,46.583
28704,369,26,159,6079,139382,33.517,46.855
24527,363,26,60,76584,139382,33.824,45.958
26446,365,26,324,2253,139382,33.359,46.953
5701,363,26,2523,76584,139382,33.59,46.376
5790,366,26,1445,12386,139382,33.766,46.564
5818,348,25,886,1473,3148,33.828,46.653
5485,371,26,1483,20963,139382,33.122,46.168
18099,363,26,563,76584,139382,33.632,46.416
5817,364,26,1649,13967,139382,33.825,46.309
14918,363,26,89,76584,139382,33.665,46.094
14941,357,25,515,904,3148,33.807,45.621
23725,348,25,587,1473,3148,33.818,46.721
26238,363,26,116,76584,139382,33.631,46.395
26988,366,26,212,12386,139382,33.753,46.784
19731,371,26,1239,20963,139382,33.417,46.263
19780,366,26,911,12386,139382,33.875,46.43
5890,364,26,647,13967,139382,33.929,46.182
26312,364,26,216,13967,139382,33.95,46.141
5694,363,26,225,76584,139382,33.567,46.484
18076,363,26,329,76584,139382,33.521,46.482
29251,370,26,45,4688,139382,33.268,46.634
5735,363,26,1277,76584,139382,33.64,46.414
24980,363,26,239,76584,139382,33.528,46.497
14942,364,26,1028,13967,139382,33.822,46.248
20844,363,26,286,76584,139382,33.442,46.787
27197,366,26,127,12386,139382,33.831,46.483
5751,363,26,480,76584,139382,33.665,46.389
25425,371,26,453,20963,139382,33.091,46.486
26275,368,26,37,2462,139382,33.106,46.802
5728,363,26,500,76584,139382,33.635,46.399
19772,363,26,239,76584,139382,33.707,46.229
26100,368,26,110,2462,139382,32.86,46.875
28770,370,26,20,4688,139382,33.243,46.436
5727,363,26,1678,76584,139382,33.634,46.409
14777,368,26,317,2462,139382,33.066,46.899
14938,366,26,1403,12386,139382,33.77,46.572
19764,363,26,1880,76584,139382,33.621,46.397
23957,363,26,1068,76584,139382,33.638,46.426
18094,369,26,265,6079,139382,33.607,46.744
5737,363,26,697,76584,139382,33.642,46.428
25730,363,26,194,76584,139382,33.523,46.569
5715,363,26,790,76584,139382,33.621,46.378
23155,360,25,378,771,3148,33.959,46.262
5741,363,26,1485,76584,139382,33.645,46.413
23718,363,26,998,76584,139382,33.584,46.396
26985,368,26,121,2462,139382,33.004,46.94
28393,363,26,15,76584,139382,33.622,46.498
22279,371,26,142,20963,139382,33.508,46.407
5561,370,26,1229,4688,139382,33.386,46.601
20859,363,26,843,76584,139382,33.616,46.388
5556,370,26,942,4688,139382,33.381,46.597
19766,363,26,548,76584,139382,33.638,46.44
5722,363,26,1114,76584,139382,33.63,46.424
5603,371,26,663,20963,139382,33.455,46.215
27886,363,26,47,76584,139382,33.667,45.993
5481,371,26,1120,20963,139382,33.115,46.163
14792,370,26,295,4688,139382,33.204,46.518
14900,363,26,959,76584,139382,33.627,46.356
14726,368,26,281,2462,139382,32.818,46.962
14901,363,26,1329,76584,139382,33.628,46.39
5788,366,26,480,12386,139382,33.763,46.571
22289,363,26,848,76584,139382,33.636,46.415
5816,364,26,1459,13967,139382,33.824,46.314
23147,363,26,666,76584,139382,33.625,46.372
5717,363,26,1386,76584,139382,33.625,46.411
5898,364,26,484,13967,139382,33.941,46.287
19777,364,26,1352,13967,139382,33.834,46.299
22297,366,26,1612,12386,139382,33.731,46.672
14821,370,26,637,4688,139382,33.397,46.596
23947,368,26,454,2462,139382,33.229,46.917
26276,368,26,172,2462,139382,33.185,46.964
19725,365,26,592,2253,139382,33.308,47.03
5725,363,26,1671,76584,139382,33.632,46.436
21662,371,26,1108,20963,139382,33.31,46.253
5796,366,26,542,12386,139382,33.774,46.551
25502,369,26,231,6079,139382,33.643,46.674
14907,363,26,676,76584,139382,33.633,46.419
27235,369,26,209,6079,139382,33.459,46.957
23146,363,26,771,76584,139382,33.624,46.402
18098,363,26,1487,76584,139382,33.632,46.406
19783,357,25,253,904,3148,33.885,45.639
22291,363,26,667,76584,139382,33.654,46.421
20873,363,26,150,76584,139382,33.75,45.968
22288,363,26,1054,76584,139382,33.63,46.395
28529,366,26,409,12386,139382,33.961,46.363
14908,363,26,1318,76584,139382,33.636,46.393
22742,370,26,166,4688,139382,33.216,46.403
20862,363,26,1473,76584,139382,33.627,46.418
25731,363,26,982,76584,139382,33.635,46.436
24156,363,26,1373,76584,139382,33.506,46.538
14916,366,26,1015,12386,139382,33.664,46.854
22281,371,26,167,20963,139382,33.557,46.216
5773,369,26,2742,6079,139382,33.728,46.5
14886,369,26,783,6079,139382,33.565,46.814
14805,370,26,67,4688,139382,33.305,46.847
20889,366,26,315,12386,139382,33.924,46.358
28985,371,26,3,20963,139382,33.439,46.083
18063,371,26,1042,20963,139382,33.47,46.187
20826,371,26,683,20963,139382,33.161,46.354
5484,371,26,1568,20963,139382,33.122,46.16
5739,363,26,1548,76584,139382,33.644,46.407
14781,371,26,1063,20963,139382,33.095,46.284
14910,363,26,1686,76584,139382,33.64,46.387
19774,366,26,926,12386,139382,33.772,46.559
5587,370,26,440,4688,139382,33.43,46.466
5729,363,26,1497,76584,139382,33.635,46.432
5821,364,26,2100,13967,139382,33.833,46.304
14924,369,26,512,6079,139382,33.698,46.552
19714,371,26,4154,20963,139382,33.118,46.071
14795,370,26,273,4688,139382,33.253,46.543
26180,363,26,184,76584,139382,33.462,46.741
5719,363,26,583,76584,139382,33.629,46.433
26595,369,26,140,6079,139382,33.653,46.619
5732,363,26,2218,76584,139382,33.637,46.509
18122,363,26,1632,76584,139382,33.717,46.289
20860,363,26,2660,76584,139382,33.616,46.403
5726,363,26,1650,76584,139382,33.633,46.379
14902,363,26,1303,76584,139382,33.631,46.411
14911,363,26,1053,76584,139382,33.642,46.402
20865,363,26,902,76584,139382,33.644,46.444
22299,363,26,96,76584,139382,33.775,46.159
24370,366,26,688,12386,139382,33.682,46.76
5820,364,26,1258,13967,139382,33.831,46.311
5734,363,26,1967,76584,139382,33.639,46.421
5746,363,26,545,76584,139382,33.655,46.379
25841,370,26,37,4688,139382,33.258,46.7
18005,368,26,718,2462,139382,33.009,46.887
18104,363,26,1240,76584,139382,33.645,46.392
25429,371,26,714,20963,139382,33.58,46.266
22290,363,26,1593,76584,139382,33.636,46.424
28188,363,26,28,76584,139382,33.636,46.395
29276,363,26,6,76584,139382,33.65,46.395
18101,363,26,1273,76584,139382,33.638,46.405
24698,363,26,1143,76584,139382,33.643,46.421
25500,371,26,275,20963,139382,33.465,46.194
26234,368,26,223,2462,139382,32.874,46.817
20864,363,26,911,76584,139382,33.639,46.433
18097,363,26,1293,76584,139382,33.627,46.429
5721,363,26,1004,76584,139382,33.63,46.4
20855,371,26,435,20963,139382,33.537,46.3
5831,364,26,503,13967,139382,33.853,46.27
19775,357,25,136,904,3148,33.784,45.642
5582,365,26,42,2253,139382,33.423,46.9
5809,366,26,1226,12386,139382,33.805,46.506
23467,363,26,401,76584,139382,33.589,46.309
26731,370,26,92,4688,139382,33.372,46.496
20866,363,26,1321,76584,139382,33.645,46.417
24160,363,26,1250,76584,139382,33.628,46.382
